Fax ID;Nom et prénom utilisateur;Revendeur;Mode;Adresse de messagerie;Date et heure du fax;Numéro d'envoi;Numéro appelé;Appel international;Appel interne;Nombre de page réel;Durée;Pages facturées;Type facturation
6530399;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;15/10/2025 18:01;33492037777;33489419724;0;1;2;88;0.67;hors forfait
4003807;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:01;33430317505;33493095087;0;0;1;67;2.00;hors forfait
4003809;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:02;33430317505;33492036299;0;0;1;60;1.00;hors forfait
6530409;. MFP POC KOMIFAX;KOMI Fax Sud Est;RF;0492035378@chu-nice.fr;15/10/2025 18:03;33484882692;33430317505;0;1;1;25;0.33;hors forfait
6530410;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:04;33492037777;33489419660;0;1;1;59;0.33;hors forfait
6530413;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;15/10/2025 18:04;33492037777;33489419724;0;1;3;111;1.00;hors forfait
4003810;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:04;33430317505;33492039760;0;0;1;62;2.00;hors forfait
4003811;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:04;33430317505;33492038491;0;0;1;68;2.00;hors forfait
4003812;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:05;33430317505;33492038491;0;0;1;68;2.00;hors forfait
6530421;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 18:06;33492037777;33489419467;0;1;1;60;0.33;hors forfait
6530422;. FAX MFP IDE Nephro. Surv Cont Med;KOMI Fax Sud Est;RF;0492038491@chu-nice.fr;15/10/2025 18:06;33492037777;33489419516;0;1;1;66;0.33;hors forfait
4003815;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:06;33430317505;33492035977;0;0;1;61;2.00;hors forfait
6530424;. FAX MFP IDE Nephro. Surv Cont Med;KOMI Fax Sud Est;RF;0492038491@chu-nice.fr;15/10/2025 18:06;33492037777;33489419516;0;1;1;66;0.33;hors forfait
4003818;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:06;33430317505;33492036299;0;0;1;59;1.00;hors forfait
6530432;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 18:07;33492037777;33489419409;0;1;1;59;0.33;hors forfait
6530437;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;15/10/2025 18:07;33492037777;33489419460;0;1;4;122;1.33;hors forfait
6530438;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:08;33492037777;33489419660;0;1;1;57;0.33;hors forfait
6530439;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;15/10/2025 18:08;33492037777;33489419572;0;1;6;177;2.00;hors forfait
4003825;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:09;33430317505;33492275209;0;0;1;88;2.00;hors forfait
6530453;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;15/10/2025 18:11;33492037777;33489419488;0;1;10;325;3.33;hors forfait
6530453;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;15/10/2025 18:11;33492037777;33489419488;0;1;10;325;3.33;hors forfait
6530454;MATERNITE HC ARCHET 2 FAX MFP;KOMI Fax Sud Est;RF;0492036097@chu-nice.fr;15/10/2025 18:11;33492037777;33489419710;0;1;1;41;0.33;hors forfait
6530457;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 18:12;33492037777;33489419409;0;1;2;48;0.67;hors forfait
6530470;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;15/10/2025 18:14;33492037777;33489419572;0;1;5;165;1.67;hors forfait
6530471;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;15/10/2025 18:14;33492037777;33489419511;0;1;5;164;1.67;hors forfait
4003841;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:21;33430317505;33492275249;0;0;1;41;1.00;hors forfait
4003849;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:26;33430317505;33492039760;0;0;1;65;2.00;hors forfait
6530510;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;15/10/2025 18:26;33492037777;33489419682;0;1;1;54;0.33;hors forfait
6530515;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 18:27;33492037777;33489419467;0;1;1;64;0.33;hors forfait
6530518;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;15/10/2025 18:28;33492037777;33489419572;0;1;6;179;2.00;hors forfait
4003850;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:29;33430317505;33492039760;0;0;1;80;2.00;hors forfait
6530526;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;15/10/2025 18:30;33492037777;33489419607;0;1;6;200;2.00;hors forfait
6530527;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 18:30;33492037777;33489419467;0;1;1;79;0.33;hors forfait
6530535;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492036566@chu-nice.fr;15/10/2025 18:32;33492037777;33489419605;0;1;6;158;2.00;hors forfait
6530545;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 18:36;33492037777;33489419409;0;1;1;29;0.33;hors forfait
6530549;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;15/10/2025 18:38;33492037777;33489419488;0;1;3;66;1.00;hors forfait
6530549;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;15/10/2025 18:38;33492037777;33489419488;0;1;3;66;1.00;hors forfait
6530550;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;15/10/2025 18:38;33492037777;33489419585;0;1;3;66;1.00;hors forfait
6530552;. FAX MFP Rhumato;KOMI Fax Sud Est;RF;0492039018@chu-nice.fr;15/10/2025 18:38;33492037777;33489419563;0;1;3;90;1.00;hors forfait
4003861;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:39;33430317505;33492036299;0;0;1;32;1.00;hors forfait
4003862;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:40;33430317505;33492036299;0;0;1;56;1.00;hors forfait
6530555;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:40;33492037777;33489419660;0;1;1;31;0.33;hors forfait
4003865;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:41;33430317505;33492036299;0;0;1;46;1.00;hors forfait
6530557;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:41;33492037777;33489419660;0;1;1;55;0.33;hors forfait
6530560;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:41;33492037777;33489419660;0;1;1;45;0.33;hors forfait
4003866;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:44;33430317505;33492036299;0;0;4;313;8.00;hors forfait
4003869;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:46;33430317505;33492039760;0;0;1;78;2.00;hors forfait
6530572;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 18:47;33492037777;33489419467;0;1;1;76;0.33;hors forfait
4003871;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:48;33430317505;33492035977;0;0;1;60;1.00;hors forfait
4003872;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:49;33430317505;33492036299;0;0;1;117;2.00;hors forfait
6530578;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 18:49;33492037777;33489419409;0;1;3;99;1.00;hors forfait
6530577;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;15/10/2025 18:49;33492037777;33489419682;0;1;3;100;1.00;hors forfait
6530580;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 18:49;33492037777;33489419409;0;1;1;59;0.33;hors forfait
6530581;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:49;33492037777;33489419660;0;1;4;311;1.33;hors forfait
4003873;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:49;33430317505;33492036299;0;0;2;214;4.00;hors forfait
6530587;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:51;33492037777;33489419660;0;1;1;115;0.33;hors forfait
4003877;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:52;33430317505;33492036299;0;0;1;75;2.00;hors forfait
6530596;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:53;33492037777;33489419660;0;1;2;213;0.67;hors forfait
6530597;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:53;33492037777;33489419660;0;1;1;74;0.33;hors forfait
6530598;. FAX MFP sec infectio;KOMI Fax Sud Est;RF;0492035863@chu-nice.fr;15/10/2025 18:54;33492037777;33489419666;0;1;4;121;1.33;hors forfait
4003879;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 18:58;33430317505;33492036299;0;0;1;72;2.00;hors forfait
6530608;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 18:59;33492037777;33489419660;0;1;1;70;0.33;hors forfait
6530624;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;15/10/2025 19:06;33492037777;33489419511;0;1;5;133;1.67;hors forfait
4003884;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:10;33430317505;33492037960;0;0;0;;0.33;hors forfait
4003887;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:11;33430317505;33492039760;0;0;1;68;2.00;hors forfait
4003886;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:11;33430317505;33492039760;0;0;1;68;2.00;hors forfait
6530633;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 19:12;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6530634;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 19:12;33492037777;33489419467;0;1;1;67;0.33;hors forfait
4003888;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:13;33430317505;33492039760;0;0;1;67;2.00;hors forfait
4003889;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:14;33430317505;33492039760;0;0;1;65;2.00;hors forfait
6530637;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;15/10/2025 19:14;33492037777;33489419585;0;1;3;123;1.00;hors forfait
6530638;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 19:14;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6530641;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 19:15;33492037777;33489419467;0;1;1;63;0.33;hors forfait
6530648;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;15/10/2025 19:17;33492037777;33489419604;0;1;4;133;1.33;hors forfait
6530652;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;15/10/2025 19:20;33492037777;33489419682;0;1;3;104;1.00;hors forfait
4003892;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:20;33430317505;33492035977;0;0;1;67;2.00;hors forfait
6530656;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;15/10/2025 19:21;33492037777;33489419460;0;1;2;49;0.67;hors forfait
6530657;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 19:21;33492037777;33489419409;0;1;1;65;0.33;hors forfait
6530674;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 19:28;33492037777;33489419467;0;1;5;92;1.67;hors forfait
4003912;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:43;33430317505;33492036299;0;0;1;97;2.00;hors forfait
6530703;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 19:44;33492037777;33489419660;0;1;1;95;0.33;hors forfait
4003915;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:45;33430317505;33492036568;0;0;1;69;2.00;hors forfait
4003916;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 19:48;33430317505;33492275209;0;0;3;215;6.00;hors forfait
6530717;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;15/10/2025 19:51;33492037777;33489419724;0;1;2;68;0.67;hors forfait
6530723;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;15/10/2025 19:56;33492037777;33489419682;0;1;3;96;1.00;hors forfait
6530724;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 19:56;33492037777;33489419409;0;1;3;97;1.00;hors forfait
6530728;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;15/10/2025 19:57;33492037777;33489419585;0;1;4;110;1.33;hors forfait
6530731;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;15/10/2025 19:59;33492037777;33489419604;0;1;10;314;3.33;hors forfait
6530737;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 20:04;33492037777;33489419467;0;1;2;46;0.67;hors forfait
6530738;. FAX MFP Secr. Infectio.;KOMI Fax Sud Est;RF;0492039066@chu-nice.fr;15/10/2025 20:05;33492037777;33489419583;0;1;3;102;1.00;hors forfait
4003931;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:09;33430317505;33492036299;0;0;1;108;2.00;hors forfait
6530742;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 20:11;33492037777;33489419660;0;1;1;107;0.33;hors forfait
4003934;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:15;33430317505;33492035977;0;0;1;77;2.00;hors forfait
4003935;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:16;33430317505;33492035977;0;0;1;82;2.00;hors forfait
6530745;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 20:17;33492037777;33489419409;0;1;1;76;0.33;hors forfait
6530746;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 20:17;33492037777;33489419409;0;1;1;80;0.33;hors forfait
4003942;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:25;33430317505;33492038759;0;0;1;66;2.00;hors forfait
6530759;Endoscopie Pneumologie 04 92 03 87 59;KOMI Fax Sud Est;RF;0492038759@chu-nice.fr;15/10/2025 20:26;33492037777;33489419739;0;1;1;65;0.33;hors forfait
4003947;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:39;33430317505;33492035977;0;0;1;76;2.00;hors forfait
6530767;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 20:41;33492037777;33489419409;0;1;1;75;0.33;hors forfait
4003951;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:43;33430317505;33492275249;0;0;2;76;2.00;hors forfait
4003955;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:54;33430317505;33492036299;0;0;1;64;2.00;hors forfait
4003956;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:54;33430317505;33492036299;0;0;1;60;1.00;hors forfait
4003957;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:54;33430317505;33492036299;0;0;1;44;1.00;hors forfait
6530784;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 20:55;33492037777;33489419660;0;1;1;59;0.33;hors forfait
6530785;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 20:55;33492037777;33489419660;0;1;1;63;0.33;hors forfait
6530786;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 20:55;33492037777;33489419660;0;1;1;43;0.33;hors forfait
4003959;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 20:57;33430317505;33492036299;0;0;6;229;6.00;hors forfait
6530787;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 20:58;33492037777;33489419409;0;1;1;29;0.33;hors forfait
6530790;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 21:01;33492037777;33489419660;0;1;6;228;2.00;hors forfait
6530791;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 21:01;33492037777;33489419409;0;1;1;41;0.33;hors forfait
4003965;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 21:06;33430317505;33492275249;0;0;1;30;1.00;hors forfait
4003972;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 21:10;33430317505;33492036299;0;0;1;81;2.00;hors forfait
6530796;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 21:12;33492037777;33489419660;0;1;1;79;0.33;hors forfait
6530797;. FAX MFP Secret Chir Vasc;KOMI Fax Sud Est;RF;0492033839@chu-nice.fr;15/10/2025 21:12;33492037777;33489419587;0;1;2;59;0.67;hors forfait
6530799;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 21:16;33492037777;33489419409;0;1;1;32;0.33;hors forfait
4003980;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 21:26;33430317505;33492036299;0;0;1;56;1.00;hors forfait
6530804;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 21:27;33492037777;33489419660;0;1;1;55;0.33;hors forfait
4003983;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 21:33;33430317505;33492039760;0;0;1;70;2.00;hors forfait
6530812;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 21:35;33492037777;33489419467;0;1;1;69;0.33;hors forfait
4003986;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 21:41;33430317505;33492036299;0;0;2;98;2.00;hors forfait
6530816;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 21:43;33492037777;33489419660;0;1;2;96;0.67;hors forfait
4003995;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:03;33430317505;33492039760;0;0;1;64;2.00;hors forfait
4003994;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:03;33430317505;33492039760;0;0;1;69;2.00;hors forfait
6530826;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 22:04;33492037777;33489419467;0;1;1;63;0.33;hors forfait
6530827;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 22:04;33492037777;33489419467;0;1;1;68;0.33;hors forfait
4003996;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:05;33430317505;33492128584;0;0;1;52;1.00;hors forfait
6530832;. FAX MFP TEPSCAN;KOMI Fax Sud Est;RF;0492035668@chu-nice.fr;15/10/2025 22:11;33492037777;33489419627;0;1;1;41;0.33;hors forfait
4004000;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:12;33430317505;33492036299;0;0;1;69;2.00;hors forfait
6530833;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 22:13;33492037777;33489419660;0;1;1;68;0.33;hors forfait
6530836;. FAX MFP Secr. Infectio.;KOMI Fax Sud Est;RF;0492039066@chu-nice.fr;15/10/2025 22:20;33492037777;33489419583;0;1;3;115;1.00;hors forfait
6530838;. FAX MFP sec infectio;KOMI Fax Sud Est;RF;0492035863@chu-nice.fr;15/10/2025 22:21;33492037777;33489419666;0;1;3;115;1.00;hors forfait
6530840;. FAX MFP Secretariat Pr Amiel;KOMI Fax Sud Est;RF;0492037788@chu-nice.fr;15/10/2025 22:24;33492037777;33489419617;0;1;2;85;0.67;hors forfait
4004017;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:41;33430317505;33492275249;0;0;1;137;3.00;hors forfait
4004018;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:42;33430317505;33492275249;0;0;1;76;2.00;hors forfait
4004020;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:42;33430317505;33492275249;0;0;1;99;2.00;hors forfait
4004021;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:42;33430317505;33492275249;0;0;1;49;1.00;hors forfait
4004023;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:47;33430317505;33492039760;0;0;1;71;2.00;hors forfait
6530857;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;15/10/2025 22:48;33492037777;33489419467;0;1;1;69;0.33;hors forfait
4004027;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:55;33430317505;33492036569;0;0;1;54;1.00;hors forfait
4004028;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 22:55;33430317505;33492036569;0;0;1;54;1.00;hors forfait
6530864;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;15/10/2025 22:56;33492037777;33489419618;0;1;1;53;0.33;hors forfait
6530865;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;15/10/2025 22:56;33492037777;33489419618;0;1;1;53;0.33;hors forfait
6530869;. FAX MFP Secretariat Chef de service;KOMI Fax Sud Est;RF;0492039368@chu-nice.fr;15/10/2025 23:03;33492037777;33489419600;0;1;2;51;0.67;hors forfait
4004031;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:03;33430317505;33492036299;0;0;1;62;2.00;hors forfait
6530871;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;15/10/2025 23:04;33492037777;33489419660;0;1;1;60;0.33;hors forfait
4004037;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:19;33430317505;33492035977;0;0;1;66;2.00;hors forfait
6530885;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 23:21;33492037777;33489419409;0;1;1;64;0.33;hors forfait
4004049;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:35;33430317505;33492035977;0;0;1;59;1.00;hors forfait
6530896;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 23:36;33492037777;33489419409;0;1;1;58;0.33;hors forfait
4004059;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:52;33430317505;33492035977;0;0;1;65;2.00;hors forfait
4004058;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:52;33430317505;33492275249;0;0;2;89;2.00;hors forfait
4004060;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;15/10/2025 23:52;33430317505;33492035977;0;0;1;64;2.00;hors forfait
6530907;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 23:53;33492037777;33489419409;0;1;1;64;0.33;hors forfait
6530908;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;15/10/2025 23:54;33492037777;33489419409;0;1;1;63;0.33;hors forfait
4004066;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;16/10/2025 00:02;33430317505;33492275249;0;0;1;32;1.00;hors forfait
4004068;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;16/10/2025 00:07;33430317505;33492035977;0;0;1;60;1.00;hors forfait
6530916;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;16/10/2025 00:09;33492037777;33489419409;0;1;1;59;0.33;hors forfait
4004071;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;16/10/2025 00:17;33430317505;33492039760;0;0;1;75;2.00;hors forfait
6530920;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;16/10/2025 00:18;33492037777;33489419467;0;1;1;74;0.33;hors forfait
